initial_tree_size,num_insertions,num_range_query,num_experiments,epoch_number,pointers_count,pointers_allocated_total,ratio,tree_gibs,
45000000,22500000,22500000,1,179,6472713,18116975,0.357273,0.771608,
45000000,22500000,22500000,1,180,6480731,18188997,0.3563,0.772563,
45000000,22500000,22500000,1,181,6481265,18258963,0.354963,0.772627,
45000000,22500000,22500000,1,182,6483204,18330106,0.353692,0.772858,
45000000,22500000,22500000,1,183,6485947,18399190,0.352513,0.773185,
45000000,22500000,22500000,1,184,6493946,18471114,0.351573,0.774139,
45000000,22500000,22500000,1,185,6501265,18544433,0.350578,0.775011,
45000000,22500000,22500000,1,186,6511371,18616963,0.349755,0.776216,
45000000,22500000,22500000,1,187,6515112,18687410,0.348636,0.776662,
45000000,22500000,22500000,1,188,6522991,18760086,0.347706,0.777601,
45000000,22500000,22500000,1,189,6533836,18836150,0.346877,0.778894,
45000000,22500000,22500000,1,190,6543146,18911513,0.345987,0.780004,
45000000,22500000,22500000,1,191,6547562,18983960,0.3449,0.78053,
45000000,22500000,22500000,1,192,6552009,19056181,0.343826,0.78106,
45000000,22500000,22500000,1,193,6557643,19129791,0.342797,0.781732,
45000000,22500000,22500000,1,194,6567246,19206320,0.341932,0.782877,
45000000,22500000,22500000,1,195,6579466,19285334,0.341164,0.784333,
45000000,22500000,22500000,1,196,6589869,19363365,0.340327,0.785574,
45000000,22500000,22500000,1,197,6593963,19437282,0.339243,0.786062,
45000000,22500000,22500000,1,198,6598513,19514065,0.338141,0.786604,
45000000,22500000,22500000,1,199,6601166,19587589,0.337008,0.78692,
45000000,22500000,22500000,1,200,6605599,19659397,0.336002,0.787449,
45000000,22500000,22500000,1,201,6610462,19733886,0.33498,0.788028,
45000000,22500000,22500000,1,202,6613797,19806072,0.333928,0.788426,
45000000,22500000,22500000,1,203,6619955,19876855,0.333048,0.78916,
45000000,22500000,22500000,1,204,6626815,19952213,0.332134,0.789978,
45000000,22500000,22500000,1,205,6631303,20023420,0.331177,0.790513,
45000000,22500000,22500000,1,206,6639566,20096133,0.33039,0.791498,
45000000,22500000,22500000,1,207,6645247,20170458,0.329454,0.792175,
45000000,22500000,22500000,1,208,6654904,20245320,0.328713,0.793326,
45000000,22500000,22500000,1,209,6662679,20318613,0.32791,0.794253,
45000000,22500000,22500000,1,210,6667255,20393525,0.32693,0.794799,
45000000,22500000,22500000,1,211,6668947,20462980,0.325903,0.795,
45000000,22500000,22500000,1,212,6672884,20533112,0.324982,0.79547,
45000000,22500000,22500000,1,213,6679791,20606150,0.324165,0.796293,
45000000,22500000,22500000,1,214,6687500,20677757,0.323415,0.797212,
45000000,22500000,22500000,1,215,6699234,20755160,0.322774,0.798611,
45000000,22500000,22500000,1,216,6705187,20828655,0.321921,0.799321,
45000000,22500000,22500000,1,217,6711412,20899200,0.321132,0.800063,
45000000,22500000,22500000,1,218,6713364,20971037,0.320126,0.800295,
45000000,22500000,22500000,1,219,6720454,21047116,0.319305,0.801141,
45000000,22500000,22500000,1,220,6730861,21123083,0.31865,0.802381,
45000000,22500000,22500000,1,221,6737456,21193920,0.317896,0.803167,
45000000,22500000,22500000,1,222,6746716,21271549,0.317171,0.804271,
