initial_tree_size,num_insertions,num_range_query,num_experiments,epoch_number,pointers_count,pointers_allocated_total,ratio,tree_gibs,
45000000,22500000,22500000,1,230,7406519,28184980,0.262782,0.882926,
45000000,22500000,22500000,1,231,7423472,28293052,0.262378,0.884947,
45000000,22500000,22500000,1,232,7424346,28386439,0.261546,0.885051,
45000000,22500000,22500000,1,233,7452314,28498612,0.261497,0.888385,
45000000,22500000,22500000,1,234,7455915,28599511,0.260701,0.888814,
45000000,22500000,22500000,1,235,7473800,28702840,0.260385,0.890946,
45000000,22500000,22500000,1,236,7482825,28813814,0.259696,0.892022,
45000000,22500000,22500000,1,237,7487424,28910282,0.258988,0.89257,
45000000,22500000,22500000,1,238,7481278,28999732,0.257977,0.891838,
45000000,22500000,22500000,1,239,7468159,29088231,0.256742,0.890274,
45000000,22500000,22500000,1,240,7487364,29195300,0.256458,0.892563,
45000000,22500000,22500000,1,241,7498024,29288744,0.256004,0.893834,
45000000,22500000,22500000,1,242,7511541,29383285,0.25564,0.895445,
45000000,22500000,22500000,1,243,7511459,29479545,0.254802,0.895436,
45000000,22500000,22500000,1,244,7521187,29575535,0.254304,0.896595,
45000000,22500000,22500000,1,245,7531856,29671940,0.253838,0.897867,
45000000,22500000,22500000,1,246,7544756,29774058,0.2534,0.899405,
45000000,22500000,22500000,1,247,7556040,29872899,0.25294,0.90075,
45000000,22500000,22500000,1,248,7556034,29961199,0.252194,0.900749,
45000000,22500000,22500000,1,249,7568354,30065131,0.251732,0.902218,
45000000,22500000,22500000,1,250,7577636,30166422,0.251194,0.903325,
45000000,22500000,22500000,1,251,7593816,30263550,0.250923,0.905253,
45000000,22500000,22500000,1,252,7580615,30345169,0.249813,0.90368,
45000000,22500000,22500000,1,253,7576958,30433879,0.248965,0.903244,
45000000,22500000,22500000,1,254,7578935,30525735,0.24828,0.903479,
45000000,22500000,22500000,1,255,7590097,30609941,0.247962,0.90481,
45000000,22500000,22500000,1,256,7598907,30700805,0.247515,0.90586,
45000000,22500000,22500000,1,257,7606921,30791622,0.247045,0.906816,
45000000,22500000,22500000,1,258,7629795,30891199,0.246989,0.909542,
45000000,22500000,22500000,1,259,7633954,30978312,0.246429,0.910038,
45000000,22500000,22500000,1,260,7648235,31071877,0.246147,0.911741,
45000000,22500000,22500000,1,261,7645816,31155678,0.245407,0.911452,
45000000,22500000,22500000,1,262,7664247,31248548,0.245267,0.913649,
45000000,22500000,22500000,1,263,7680164,31343791,0.24503,0.915547,
45000000,22500000,22500000,1,264,7700473,31437287,0.244947,0.917968,
45000000,22500000,22500000,1,265,7707881,31527278,0.244483,0.918851,
45000000,22500000,22500000,1,266,7702780,31609300,0.243687,0.918243,
45000000,22500000,22500000,1,267,7709020,31695554,0.243221,0.918987,
45000000,22500000,22500000,1,268,7710980,31771034,0.242705,0.91922,
45000000,22500000,22500000,1,269,7718598,31847582,0.242361,0.920129,
45000000,22500000,22500000,1,270,7727165,31925395,0.242038,0.92115,
45000000,22500000,22500000,1,271,7732044,31994628,0.241667,0.921731,
45000000,22500000,22500000,1,272,7740342,32069706,0.24136,0.922721,
45000000,22500000,22500000,1,273,7740502,32137418,0.240856,0.92274,
45000000,22500000,22500000,1,274,7749123,32210745,0.240576,0.923767,
45000000,22500000,22500000,1,275,7763974,32292422,0.240427,0.925538,
45000000,22500000,22500000,1,276,7782909,32372161,0.24042,0.927795,
45000000,22500000,22500000,1,277,7799140,32453413,0.240318,0.92973,
45000000,22500000,22500000,1,278,7796752,32520584,0.239748,0.929445,
45000000,22500000,22500000,1,279,7791257,32585395,0.239103,0.92879,
45000000,22500000,22500000,1,280,7796072,32660998,0.238697,0.929364,
45000000,22500000,22500000,1,281,7808077,32728661,0.23857,0.930795,
45000000,22500000,22500000,1,282,7815775,32788258,0.238371,0.931713,
45000000,22500000,22500000,1,283,7814348,32843000,0.23793,0.931543,
45000000,22500000,22500000,1,284,7820509,32899339,0.23771,0.932277,
45000000,22500000,22500000,1,285,7824354,32946486,0.237487,0.932736,
45000000,22500000,22500000,1,286,7827827,32988129,0.237292,0.93315,
45000000,22500000,22500000,1,287,7824137,33025815,0.23691,0.93271,
45000000,22500000,22500000,1,288,7830538,33065604,0.236818,0.933473,
45000000,22500000,22500000,1,289,7834233,33097443,0.236702,0.933913,
45000000,22500000,22500000,1,290,7840226,33127814,0.236666,0.934628,
45000000,22500000,22500000,1,291,7842170,33155586,0.236526,0.93486,
45000000,22500000,22500000,1,292,7844150,33177576,0.236429,0.935096,
45000000,22500000,22500000,1,293,7846204,33196704,0.236355,0.93534,
45000000,22500000,22500000,1,294,7847581,33216121,0.236258,0.935505,
45000000,22500000,22500000,1,295,7847884,33229650,0.236171,0.935541,
45000000,22500000,22500000,1,296,7846574,33241047,0.236051,0.935385,
45000000,22500000,22500000,1,297,7844743,33254289,0.235902,0.935166,
45000000,22500000,22500000,1,298,7846703,33267215,0.235869,0.9354,
45000000,22500000,22500000,1,299,7848878,33279726,0.235846,0.935659,
45000000,22500000,22500000,1,300,7849485,33291605,0.23578,0.935732,
45000000,22500000,22500000,1,301,7849490,33302410,0.235703,0.935732,
45000000,22500000,22500000,1,302,7851314,33314050,0.235676,0.93595,
45000000,22500000,22500000,1,303,7852903,33324987,0.235646,0.936139,
45000000,22500000,22500000,1,304,7852971,33333953,0.235585,0.936147,
45000000,22500000,22500000,1,305,7851937,33343037,0.23549,0.936024,
45000000,22500000,22500000,1,306,7851659,33352189,0.235417,0.935991,
45000000,22500000,22500000,1,307,7853183,33361967,0.235393,0.936172,
45000000,22500000,22500000,1,308,7854250,33371214,0.23536,0.9363,
45000000,22500000,22500000,1,309,7855700,33381376,0.235332,0.936472,
45000000,22500000,22500000,1,310,7857043,33391037,0.235304,0.936633,
45000000,22500000,22500000,1,311,7857691,33400393,0.235257,0.93671,
45000000,22500000,22500000,1,312,7859112,33411054,0.235225,0.936879,
45000000,22500000,22500000,1,313,7859745,33420065,0.23518,0.936955,
45000000,22500000,22500000,1,314,7859801,33429323,0.235117,0.936961,
45000000,22500000,22500000,1,315,7860349,33439811,0.23506,0.937027,
45000000,22500000,22500000,1,316,7862791,33450095,0.23506,0.937318,
45000000,22500000,22500000,1,317,7863740,33460200,0.235018,0.937431,
45000000,22500000,22500000,1,318,7863221,33468983,0.234941,0.937369,
45000000,22500000,22500000,1,319,7864286,33479416,0.234899,0.937496,
45000000,22500000,22500000,1,320,7865998,33489990,0.234876,0.9377,
45000000,22500000,22500000,1,321,7866841,33499487,0.234835,0.937801,
45000000,22500000,22500000,1,322,7867307,33508563,0.234785,0.937856,
45000000,22500000,22500000,1,323,7867075,33517921,0.234712,0.937828,
45000000,22500000,22500000,1,324,7866645,33526661,0.234638,0.937777,
45000000,22500000,22500000,1,325,7868078,33536324,0.234614,0.937948,
45000000,22500000,22500000,1,326,7869868,33546268,0.234597,0.938161,
45000000,22500000,22500000,1,327,7871095,33555765,0.234568,0.938308,
45000000,22500000,22500000,1,328,7872113,33565867,0.234527,0.938429,
45000000,22500000,22500000,1,329,7872954,33575392,0.234486,0.938529,
45000000,22500000,22500000,1,330,7873195,33584627,0.234429,0.938558,
45000000,22500000,22500000,1,331,7872986,33593906,0.234358,0.938533,
45000000,22500000,22500000,1,332,7874600,33604082,0.234335,0.938725,
45000000,22500000,22500000,1,333,7875128,33612606,0.234291,0.938788,
45000000,22500000,22500000,1,334,7875491,33621367,0.234241,0.938832,
45000000,22500000,22500000,1,335,7875131,33629957,0.23417,0.938789,
45000000,22500000,22500000,1,336,7876475,33639623,0.234143,0.938949,
45000000,22500000,22500000,1,337,7876702,33648062,0.234091,0.938976,
45000000,22500000,22500000,1,338,7877612,33657216,0.234054,0.939085,
45000000,22500000,22500000,1,339,7878818,33666552,0.234025,0.939228,
45000000,22500000,22500000,1,340,7882006,33677420,0.234044,0.939608,
45000000,22500000,22500000,1,341,7884046,33687802,0.234033,0.939852,
45000000,22500000,22500000,1,342,7886071,33698259,0.23402,0.940093,
45000000,22500000,22500000,1,343,7885741,33707855,0.233944,0.940054,
45000000,22500000,22500000,1,344,7885687,33717863,0.233873,0.940047,
45000000,22500000,22500000,1,345,7885766,33727504,0.233808,0.940057,
45000000,22500000,22500000,1,346,7887047,33737735,0.233775,0.940209,
45000000,22500000,22500000,1,347,7888132,33747628,0.233739,0.940339,
45000000,22500000,22500000,1,348,7889283,33758013,0.233701,0.940476,
45000000,22500000,22500000,1,349,7890273,33767331,0.233666,0.940594,
45000000,22500000,22500000,1,350,7890554,33777324,0.233605,0.940627,
45000000,22500000,22500000,1,351,7890847,33787043,0.233547,0.940662,
45000000,22500000,22500000,1,352,7890648,33795706,0.233481,0.940639,
45000000,22500000,22500000,1,353,7889896,33804084,0.233401,0.940549,
45000000,22500000,22500000,1,354,7891221,33813911,0.233372,0.940707,
45000000,22500000,22500000,1,355,7892472,33823192,0.233345,0.940856,
45000000,22500000,22500000,1,356,7893571,33832115,0.233316,0.940987,
45000000,22500000,22500000,1,357,7894881,33842341,0.233284,0.941143,
45000000,22500000,22500000,1,358,7894944,33851094,0.233226,0.941151,
45000000,22500000,22500000,1,359,7896342,33860880,0.2332,0.941317,
45000000,22500000,22500000,1,360,7895739,33869125,0.233125,0.941245,
